CASE_ID,CASE_PARTICIPANT_ID,RECEIVED_DATE,OFFENSE_CATEGORY,DIVERSION_PROGRAM,REFERRAL_DATE,DIVERSION_COUNT,PRIMARY_CHARGE_OFFENSE_TITLE,STATUTE,RACE,GENDER,DIVERSION_RESULT,DIVERSION_CLOSED_DATE
424499436123,838086919595,04/19/2017 12:00:00 AM,Narcotics,DS,08/15/2017 12:00:00 AM,1,[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS],720 ILCS 550/5(c),White,Male,Graduated,08/15/2017 12:00:00 AM
424505897729,838105888411,04/13/2017 12:00:00 AM,Narcotics,DC,05/17/2017 12:00:00 AM,1,METHAMPHETAMINE POSSESSION,720 ILCS 646/60(a),White,Male,,
424507659985,838112211350,03/31/2017 12:00:00 AM,Narcotics,DS,04/19/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Female,Graduated,08/11/2017 12:00:00 AM
424508834822,838115420005,04/19/2017 12:00:00 AM,Narcotics,BR9,08/07/2017 12:00:00 AM,2,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,08/07/2017 12:00:00 AM
424508834822,838115420005,04/19/2017 12:00:00 AM,Narcotics,DS,05/08/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,,
424520142632,838155622570,04/20/2017 12:00:00 AM,Escape - Failure to Return,DC,09/11/2017 12:00:00 AM,2,ESCAPE; FAILURE TO COMPLY WITH A CONDITION OF THE ELECTRONIC HOME MONITORING DETENTION PROGRAM,730 ILCS 5/5-8A-4.1(a),Black,Male,Failed,06/20/2019 12:00:00 AM
424520142632,838155622570,04/20/2017 12:00:00 AM,Escape - Failure to Return,MHC,10/04/2017 12:00:00 AM,1,ESCAPE; FAILURE TO COMPLY WITH A CONDITION OF THE ELECTRONIC HOME MONITORING DETENTION PROGRAM,730 ILCS 5/5-8A-4.1(a),Black,Male,,
424522786016,838160813042,04/20/2017 12:00:00 AM,Narcotics,DDPP,04/18/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,,
424523813999,838162511742,04/20/2017 12:00:00 AM,Narcotics,DDPP,04/18/2017 12:00:00 AM,1,[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS] ON SCHOOL GROUNDS,720 ILCS 550/5.2(c),Black,Male,,
424524107708,838162889231,04/20/2017 12:00:00 AM,Narcotics,DS,08/14/2017 12:00:00 AM,1,[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS],720 ILCS 550/5(c),Latinx,Male,Graduated,08/14/2017 12:00:00 AM
424525869964,838166475375,04/20/2017 12:00:00 AM,Narcotics,DC,06/07/2018 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Failed,08/01/2019 12:00:00 AM
424525869964,838166569747,04/20/2017 12:00:00 AM,Narcotics,DC,06/07/2018 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Failed,08/01/2019 12:00:00 AM
424526604237,838417977336,04/20/2017 12:00:00 AM,Narcotics,DDPP,04/19/2017 12:00:00 AM,1,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/ DELIVERY OF A CONTROLLED SUBSTANCE],720 ILCS 570/401(d)(i),Black,Male,,
424526751092,838168174075,04/20/2017 12:00:00 AM,Narcotics,ARI,09/12/2017 12:00:00 AM,2,[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS],720 ILCS 550/5(d),Black,Male,Failed,10/02/2018 12:00:00 AM
424526751092,838168174075,04/20/2017 12:00:00 AM,Narcotics,BR9,08/29/2017 12:00:00 AM,1,[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS],720 ILCS 550/5(d),Black,Male,,
424536296646,838188275357,04/20/2017 12:00:00 AM,Retail Theft,DC,06/14/2017 12:00:00 AM,1,RETAIL THEFT,720 ILCS 5/16-25(a)(1),Black,Male,Graduated,08/01/2018 12:00:00 AM
424544814217,838219606934,04/21/2017 12:00:00 AM,Narcotics,ARI,12/05/2017 12:00:00 AM,1,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE],720 ILCS 570/401(c)(1),Black,Male,,
424547310746,838227062339,04/21/2017 12:00:00 AM,Narcotics,DC,10/30/2018 12:00:00 AM,1,[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS],720 ILCS 550/5(d),Black,Male,Failed,11/21/2018 12:00:00 AM
424548632438,838231120344,04/21/2017 12:00:00 AM,Narcotics,DC,12/14/2018 12:00:00 AM,1,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE],720 ILCS 570/401(c)(1),Black,Male,,
424550100985,838236216444,04/14/2017 12:00:00 AM,Narcotics,DC,05/07/2018 12:00:00 AM,1,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE],720 ILCS 570/401(c)(2),Black,Male,,
424556856300,838256034610,04/21/2017 12:00:00 AM,Retail Theft,BR9,05/24/2017 12:00:00 AM,1,RETAIL THEFT,720 ILCS 5/16-25(a)(1),Unknown,Unknown,Failed,09/06/2017 12:00:00 AM
424557003154,838256506471,04/21/2017 12:00:00 AM,Retail Theft,ARI,08/14/2017 12:00:00 AM,1,RETAIL THEFT,720 ILCS 5/16-25(a)(1),Biracial,Male,Graduated,10/02/2018 12:00:00 AM
424566548708,838290669214,04/22/2017 12:00:00 AM,Aggravated Discharge Firearm,VC,09/05/2018 12:00:00 AM,1,AGGRAVATED DISCHARGE OF A FIREARM,720 ILCS 5/24-1.2(a)(2),Latinx,Male,,
424579618774,838331815501,04/24/2017 12:00:00 AM,Narcotics,DC,03/07/2019 12:00:00 AM,1,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER//DELIVERY OF A CONTROLLED SUBSTANCE],720 ILCS 570/407(b)(2),Latinx,Male,Graduated,12/02/2020 12:00:00 AM
424579765628,838332287362,04/24/2017 12:00:00 AM,Narcotics,DC,03/07/2019 12:00:00 AM,1,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE],720 ILCS 570/407(b)(1),Latinx,Male,Graduated,12/02/2020 12:00:00 AM
424581527885,838337666578,04/24/2017 12:00:00 AM,Narcotics,DS,05/31/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,08/30/2017 12:00:00 AM
424581527885,838337760951,04/24/2017 12:00:00 AM,Narcotics,DS,05/31/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Unknown,Male,Graduated,08/30/2017 12:00:00 AM
424581968449,838339082162,04/24/2017 12:00:00 AM,Narcotics,DS,05/11/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,09/08/2017 12:00:00 AM
424582409013,838340497745,04/24/2017 12:00:00 AM,Narcotics,DS,05/09/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Graduated,09/08/2017 12:00:00 AM
424593423113,838377302910,04/24/2017 12:00:00 AM,Fraudulent ID,BR9,05/24/2017 12:00:00 AM,1,POSS FRAUDULENT ID CARD,15 ILCS 335/14B(b)(1),Black,Female,Failed,08/23/2017 12:00:00 AM
424594891660,838382776498,04/25/2017 12:00:00 AM,Criminal Damage to Property,BR9,06/08/2017 12:00:00 AM,1,CRIMINAL DAMAGE TO GOVERNMENT SUPPORTED PROPERTY,720 ILCS 5/21-1.01(a)(1),Latinx,Male,,
424602968667,838405331459,04/17/2017 12:00:00 AM,Retail Theft,DC,12/13/2017 12:00:00 AM,1,RETAIL THEFT,720 ILCS 5/16-25(a)(1),White,Female,Failed,12/14/2020 12:00:00 AM
424611486238,838433737496,04/25/2017 12:00:00 AM,Retail Theft,ACT,05/19/2017 12:00:00 AM,1,RETAIL THEFT,720 ILCS 5/16-25(a)(1),Black,Male,Failed,09/08/2017 12:00:00 AM
424611633092,838433926241,03/08/2017 12:00:00 AM,Narcotics,DC,08/11/2017 12:00:00 AM,1,[POSSESSION OF A CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE],720 ILCS 570/401(g),White,Male,,
424612073656,838435153079,04/25/2017 12:00:00 AM,Retail Theft,MHC,05/16/2017 12:00:00 AM,1,RETAIL THEFT,720 ILCS 5/16-25(a)(1),Latinx,Female,,
424616185587,838447515840,04/25/2017 12:00:00 AM,Retail Theft,ACT,05/19/2017 12:00:00 AM,1,RETAIL THEFT,720 ILCS 5/16-25(a)(1),Black,Male,Graduated,01/04/2019 12:00:00 AM
424621031791,838461671673,04/26/2017 12:00:00 AM,Narcotics,BR9,08/07/2017 12:00:00 AM,2,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Female,Graduated,08/07/2017 12:00:00 AM
424621031791,838461671673,04/26/2017 12:00:00 AM,Narcotics,DS,05/08/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Female,,
424621178646,838462332278,04/26/2017 12:00:00 AM,Narcotics,MHC,06/27/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Failed,03/06/2018 12:00:00 AM
424621472355,838463276000,04/26/2017 12:00:00 AM,Narcotics,ARI,10/02/2018 12:00:00 AM,1,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE],720 ILCS 570/407(b)(1),Black,Male,Failed,10/02/2018 12:00:00 AM
424623675175,838468088983,04/26/2017 12:00:00 AM,Theft,BR9,05/17/2017 12:00:00 AM,1,THEFT,720 ILCS 5/16-1(a)(1)(A),White,Female,Graduated,05/23/2018 12:00:00 AM
424625584286,838473751316,04/26/2017 12:00:00 AM,Narcotics,DDPP,04/20/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,06/09/2017 12:00:00 AM
424626318559,838475733133,04/26/2017 12:00:00 AM,Narcotics,DDPP,04/20/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Biracial,Male,Graduated,06/09/2017 12:00:00 AM
424627346542,838480168627,04/26/2017 12:00:00 AM,Narcotics,DDPP,04/21/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Graduated,06/09/2017 12:00:00 AM
424627787106,838480734861,04/26/2017 12:00:00 AM,Narcotics,DC,09/14/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,,
424628227670,838481772955,04/26/2017 12:00:00 AM,Narcotics,DS,11/29/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,11/29/2017 12:00:00 AM
424633367584,838497816232,04/26/2017 12:00:00 AM,Theft,BR9,05/31/2017 12:00:00 AM,1,THEFT,720 ILCS 5/16-1(a)(1)(A),Black,Male,Failed,11/01/2017 12:00:00 AM
424639094916,838519333098,04/27/2017 12:00:00 AM,Escape - Failure to Return,DC,10/05/2017 12:00:00 AM,1,ESCAPE; FAILURE TO COMPLY WITH A CONDITION OF THE ELECTRONIC HOME MONITORING DETENTION PROGRAM,730 ILCS 5/5-8A-4.1(a),White,Female,Graduated,06/13/2019 12:00:00 AM
424639535480,838520654309,04/27/2017 12:00:00 AM,Narcotics,DS,05/23/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Failed,09/22/2017 12:00:00 AM
424640710317,838524146081,04/27/2017 12:00:00 AM,Narcotics,DS,06/12/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,09/11/2017 12:00:00 AM
424644822248,838539245636,04/27/2017 12:00:00 AM,Narcotics,DDPP,04/21/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,06/09/2017 12:00:00 AM
424648934179,838553307096,04/27/2017 12:00:00 AM,Narcotics,DDPP,04/21/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Failed,06/09/2017 12:00:00 AM
424650255871,838557459474,04/27/2017 12:00:00 AM,Narcotics,DC,06/30/2017 12:00:00 AM,2,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,09/02/2020 12:00:00 AM
424650255871,838557459474,04/27/2017 12:00:00 AM,Narcotics,DDPP,04/21/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Failed,06/09/2017 12:00:00 AM
424650696435,838560196268,04/27/2017 12:00:00 AM,Criminal Damage to Property,BR9,06/21/2017 12:00:00 AM,1,CRIMINAL DAMAGE TO GOVERNMENT SUPPORTED PROPERTY,720 ILCS 5/21-1.01(a)(1),Black,Male,Graduated,02/21/2018 12:00:00 AM
424651577563,838562838690,04/27/2017 12:00:00 AM,Failure to Register as a Sex Offender,MHC,01/10/2018 12:00:00 AM,1,VIOLATION OF THE MURDERER AND VIOLENT OFFENDER AGAINST YOUTH REGISTRATION ACT,730 ILCS 154/30,Latinx,Female,,
424653486674,838569161629,04/27/2017 12:00:00 AM,Burglary,MHC,06/22/2018 12:00:00 AM,1,BURGLARY,720 ILCS 5/19-1(a),White,Male,Graduated,11/06/2020 12:00:00 AM
424654074092,838570954701,04/27/2017 12:00:00 AM,Burglary,MHC,06/22/2018 12:00:00 AM,1,BURGLARY,720 ILCS 5/19-1(a),White,Male,Graduated,11/06/2020 12:00:00 AM
424656717477,838580769412,04/28/2017 12:00:00 AM,Aggravated DUI,DC,10/03/2017 12:00:00 AM,1,AGGRAVATED DRIVING UNDER THE INFLUENCE OF ALCOHOL,625 ILCS 5/11-501(a),Black,Male,,
424658479733,838585488022,04/28/2017 12:00:00 AM,Narcotics,DS,06/07/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Female,Graduated,10/06/2017 12:00:00 AM
424658479733,838585582395,04/28/2017 12:00:00 AM,Narcotics,DS,06/07/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,10/06/2017 12:00:00 AM
424660095134,838592188450,04/28/2017 12:00:00 AM,Narcotics,DS,05/16/2017 12:00:00 AM,1,METHAMPHETAMINE POSSESSION,720 ILCS 646/60(a),Biracial,Male,Failed,11/03/2017 12:00:00 AM
424664794483,838609836055,04/28/2017 12:00:00 AM,Theft,BR9,05/31/2017 12:00:00 AM,1,THEFT,720 ILCS 5/16-1(a)(1),Black,Male,Graduated,08/01/2018 12:00:00 AM
424665822466,838612667221,04/28/2017 12:00:00 AM,Narcotics,BR9,07/12/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,03/07/2018 12:00:00 AM
424669934397,838625784959,04/28/2017 12:00:00 AM,Retail Theft,MHC,06/06/2017 12:00:00 AM,1,RETAIL THEFT,720 ILCS 5/16-25(a)(1),Black,Female,,
424676689712,838647679314,04/29/2017 12:00:00 AM,Forgery,BR9,07/17/2017 12:00:00 AM,1,FORGERY,720 ILCS 5/17-3(a)(2),Black,Female,Graduated,09/26/2018 12:00:00 AM
424689466068,838687598762,05/01/2017 12:00:00 AM,Narcotics,DS,05/24/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Failed,09/22/2017 12:00:00 AM
424691375179,838694016073,05/01/2017 12:00:00 AM,Narcotics,DDPP,04/21/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,06/30/2017 12:00:00 AM
424692256307,838696752867,05/01/2017 12:00:00 AM,Narcotics,ACT,06/30/2017 12:00:00 AM,2,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Failed,11/13/2017 12:00:00 AM
424692256307,838696752867,05/01/2017 12:00:00 AM,Narcotics,DDPP,04/22/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Failed,06/09/2017 12:00:00 AM
424692696871,838697979706,05/01/2017 12:00:00 AM,Narcotics,MHC,05/30/2017 12:00:00 AM,1,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/ DELIVERY OF A CONTROLLED SUBSTANCE],720 ILCS 570/401(d)(i),Black,Female,,
424693284290,838699584034,05/01/2017 12:00:00 AM,Narcotics,DDPP,04/22/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,06/09/2017 12:00:00 AM
424693871708,838700999617,05/01/2017 12:00:00 AM,Narcotics,DDPP,04/22/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,06/09/2017 12:00:00 AM
424695927674,838707322556,05/01/2017 12:00:00 AM,Narcotics,DDPP,04/22/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,06/09/2017 12:00:00 AM
424696955657,838710342467,05/01/2017 12:00:00 AM,Narcotics,DDPP,04/25/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,06/09/2017 12:00:00 AM
424707676048,838743561487,05/02/2017 12:00:00 AM,Narcotics,DS,05/18/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,09/08/2017 12:00:00 AM
424710025722,838750167543,05/02/2017 12:00:00 AM,Narcotics,DDPP,05/01/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,06/16/2017 12:00:00 AM
424710172577,838750545031,05/02/2017 12:00:00 AM,Narcotics,DS,05/22/2017 12:00:00 AM,1,[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS],720 ILCS 550/5(c),Latinx,Male,Graduated,08/28/2017 12:00:00 AM
424710613141,838751677498,05/02/2017 12:00:00 AM,Narcotics,DDPP,05/01/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,06/16/2017 12:00:00 AM
424712081688,838755452387,05/02/2017 12:00:00 AM,Narcotics,ACT,06/02/2017 12:00:00 AM,2,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Female,,
424712081688,838755452387,05/02/2017 12:00:00 AM,Narcotics,MHC,06/29/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Female,,
424712522252,838756679226,05/02/2017 12:00:00 AM,Narcotics,DDPP,04/28/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,06/16/2017 12:00:00 AM
424714725072,838762719048,05/02/2017 12:00:00 AM,Retail Theft,MHC,07/05/2017 12:00:00 AM,1,RETAIL THEFT,720 ILCS 5/16-25(a)(1),Black,Male,,
424714871927,838763002164,05/02/2017 12:00:00 AM,Narcotics,ACT,07/07/2017 12:00:00 AM,2,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,,
424714871927,838763002164,05/02/2017 12:00:00 AM,Narcotics,DDPP,04/26/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Graduated,12/08/2017 12:00:00 AM
424716487328,838767248914,05/02/2017 12:00:00 AM,Narcotics,DDPP,04/27/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,07/07/2017 12:00:00 AM
424719718131,838776686136,05/02/2017 12:00:00 AM,Narcotics,DS,05/17/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,09/08/2017 12:00:00 AM
424720011840,838778384836,05/02/2017 12:00:00 AM,Narcotics,DDPP,04/27/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,06/16/2017 12:00:00 AM
424720305549,838779045441,05/02/2017 12:00:00 AM,Criminal Damage to Property,BR9,12/28/2017 12:00:00 AM,1,CRIMINAL DAMAGE TO GOVERNMENT SUPPORTED PROPERTY,720 ILCS 5/21-1.01(a)(1),Black,Male,Graduated,09/05/2018 12:00:00 AM
424720892968,838781216002,05/02/2017 12:00:00 AM,Narcotics,ACT,07/07/2017 12:00:00 AM,2,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Graduated,07/17/2020 12:00:00 AM
424720892968,838781216002,05/02/2017 12:00:00 AM,Narcotics,DDPP,05/01/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Failed,06/16/2017 12:00:00 AM
424722214660,838786878335,05/02/2017 12:00:00 AM,Other Offense,BR9,08/02/2017 12:00:00 AM,1,AID/ABET FLS REPORT VEH THEFT,625 ILCS 5/4-103(a)(6),White,Male,Graduated,03/07/2018 12:00:00 AM
424723242643,838789709502,04/26/2017 12:00:00 AM,Escape - Failure to Return,DC,09/06/2017 12:00:00 AM,1,ESCAPE; FAILURE TO COMPLY WITH A CONDITION OF THE ELECTRONIC HOME MONITORING DETENTION PROGRAM,730 ILCS 5/5-8A-4.1(a),Black,Male,,
424726326591,838802261007,05/02/2017 12:00:00 AM,Other Offense,BR9,07/31/2017 12:00:00 AM,1,AID/ABET FLS REPORT VEH THEFT,625 ILCS 5/4-103(a)(6),Black,Male,Graduated,04/04/2018 12:00:00 AM
424728529411,838808206457,05/03/2017 12:00:00 AM,Narcotics,DC,06/20/2017 12:00:00 AM,1,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE],720 ILCS 570/401(c)(1),Black,Female,,
424729410539,838811226368,05/03/2017 12:00:00 AM,Theft,BR9,05/31/2017 12:00:00 AM,1,THEFT,720 ILCS 5/16-1(a)(1),Black,Male,Graduated,02/28/2018 12:00:00 AM
424729851103,838812830695,05/03/2017 12:00:00 AM,Narcotics,DS,05/25/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,09/22/2017 12:00:00 AM
424730144812,838813585673,05/03/2017 12:00:00 AM,Narcotics,DC,08/16/2017 12:00:00 AM,1,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER//DELIVERY OF A CONTROLLED SUBSTANCE],720 ILCS 570/407(b)(2),Black,Female,Graduated,10/12/2018 12:00:00 AM
424732347633,838820852334,05/03/2017 12:00:00 AM,Narcotics,BR9,09/18/2017 12:00:00 AM,2,POSS CAN/>30-100 GRAM/2+,720 ILCS 550/4(c),Unknown,Male,Graduated,09/18/2017 12:00:00 AM
424732347633,838820852334,05/03/2017 12:00:00 AM,Narcotics,DS,06/19/2017 12:00:00 AM,1,POSS CAN/>30-100 GRAM/2+,720 ILCS 550/4(c),Unknown,Male,,
424732788197,838822645406,05/03/2017 12:00:00 AM,Narcotics,ACT,06/21/2017 12:00:00 AM,1,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE],720 ILCS 570/401(c)(1),Black,Male,Failed,06/21/2017 12:00:00 AM
424734256743,838828402111,05/03/2017 12:00:00 AM,Narcotics,DDPP,05/01/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,06/16/2017 12:00:00 AM
424734697307,838829723322,05/03/2017 12:00:00 AM,Narcotics,DDPP,05/02/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,06/16/2017 12:00:00 AM
424736165854,838832365744,05/03/2017 12:00:00 AM,Narcotics,DS,05/16/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,09/22/2017 12:00:00 AM
424739249802,838842841060,05/03/2017 12:00:00 AM,Narcotics,ACT,11/27/2017 12:00:00 AM,1,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER//DELIVERY OF A CONTROLLED SUBSTANCE],720 ILCS 570/407(b)(2),Black,Male,,
424740865203,838849635860,05/03/2017 12:00:00 AM,Theft,BR9,11/21/2017 12:00:00 AM,1,THEFT,720 ILCS 5/16-1(a)(1)(A),Black,Male,Graduated,07/18/2018 12:00:00 AM
424741599477,838853127632,05/03/2017 12:00:00 AM,Theft,BR9,07/12/2017 12:00:00 AM,1,THEFT,720 ILCS 5/16-1(a)(1)(A),Black,Female,Failed,03/14/2018 12:00:00 AM
424750704467,838875493848,05/04/2017 12:00:00 AM,Narcotics,DC,06/06/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,,
424754082124,838887007258,05/04/2017 12:00:00 AM,Narcotics,DS,06/14/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Failed,10/06/2017 12:00:00 AM
424756578653,838893518941,05/04/2017 12:00:00 AM,Narcotics,DS,05/25/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Failed,09/22/2017 12:00:00 AM
424762893404,838914563946,05/04/2017 12:00:00 AM,Forgery,BR9,05/09/2017 12:00:00 AM,1,FORGERY,720 ILCS 5/17-3(a)(2),Black,Female,Failed,09/13/2017 12:00:00 AM
424771410975,838943913706,05/05/2017 12:00:00 AM,Narcotics,DDPP,07/27/2018 12:00:00 AM,1,[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS] ON SCHOOL GROUNDS,720 ILCS 550/5.2(c),Black,Male,Graduated,07/27/2018 12:00:00 AM
424775816615,838962976894,05/03/2017 12:00:00 AM,Narcotics,BR9,08/21/2017 12:00:00 AM,2,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,08/21/2017 12:00:00 AM
424775816615,838962976894,05/03/2017 12:00:00 AM,Narcotics,DS,05/22/2017 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,,
